timestamp,project,bug_id,model,run_id,declared_test_file,resolved_test_file,test_file_found,post_test_pass,post_total,llm_energy_joules,duration_seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 9:20:11,fastapi,8,bigcode/starcoder2-7b,10,tests/test_custom_route_class.py,,0,0,0,3563.932583,42.53599048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 9:25:45,fastapi,8,codellama/CodeLlama-13b-Instruct-hf,1,tests/test_custom_route_class.py,,0,0,0,5651.534589,88.58340383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 9:27:29,fastapi,8,codellama/CodeLlama-13b-Instruct-hf,2,tests/test_custom_route_class.py,,0,0,0,5678.278706,61.53031063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 9:29:14,fastapi,8,codellama/CodeLlama-13b-Instruct-hf,3,tests/test_custom_route_class.py,,0,0,0,5685.130532,62.90955877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 9:30:58,fastapi,8,codellama/CodeLlama-13b-Instruct-hf,4,tests/test_custom_route_class.py,,0,0,0,5702.910157,62.3054142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 9:32:49,fastapi,8,codellama/CodeLlama-13b-Instruct-hf,5,tests/test_custom_route_class.py,,0,0,0,5669.942972,63.00672793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 9:34:35,fastapi,8,codellama/CodeLlama-13b-Instruct-hf,6,tests/test_custom_route_class.py,,0,0,0,5682.065478,63.53775501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 9:36:36,fastapi,8,codellama/CodeLlama-13b-Instruct-hf,7,tests/test_custom_route_class.py,,0,0,0,5660.445963,64.62224817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 9:38:23,fastapi,8,codellama/CodeLlama-13b-Instruct-hf,8,tests/test_custom_route_class.py,,0,0,0,5686.73802,63.34006763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 9:40:08,fastapi,8,codellama/CodeLlama-13b-Instruct-hf,9,tests/test_custom_route_class.py,,0,0,0,5682.491965,62.55835223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 9:41:57,fastapi,8,codellama/CodeLlama-13b-Instruct-hf,10,tests/test_custom_route_class.py,,0,0,0,5666.504239,64.47581744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 9:43:05,fastapi,8,bigcode/starcoder2-15b,1,tests/test_custom_route_class.py,,0,0,0,7034.832453,103.9429262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 9:45:32,fastapi,8,bigcode/starcoder2-15b,2,tests/test_custom_route_class.py,,0,0,0,7062.242713,91.50062585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 9:47:45,fastapi,8,bigcode/starcoder2-15b,3,tests/test_custom_route_class.py,,0,0,0,7069.371238,88.64784575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 9:49:58,fastapi,8,bigcode/starcoder2-15b,4,tests/test_custom_route_class.py,,0,0,0,7008.455849,88.73407769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 9:52:13,fastapi,8,bigcode/starcoder2-15b,5,tests/test_custom_route_class.py,,0,0,0,7002.129409,91.78288984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 9:54:29,fastapi,8,bigcode/starcoder2-15b,6,tests/test_custom_route_class.py,,0,0,0,6990.884683,90.17107749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 9:56:43,fastapi,8,bigcode/starcoder2-15b,7,tests/test_custom_route_class.py,,0,0,0,7040.737297,88.9657135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 9:58:57,fastapi,8,bigcode/starcoder2-15b,8,tests/test_custom_route_class.py,,0,0,0,7086.21976,90.02195048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 10:01:10,fastapi,8,bigcode/starcoder2-15b,9,tests/test_custom_route_class.py,,0,0,0,7058.489537,88.99695611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 10:03:33,fastapi,8,bigcode/starcoder2-15b,10,tests/test_custom_route_class.py,,0,0,0,7006.369385,88.7917676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 10:27:11,fastapi,12,Qwen/Qwen2.5-Coder-1.5B,1,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,0,622.3679078,33.39017248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 10:28:27,fastapi,12,Qwen/Qwen2.5-Coder-1.5B,2,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,0,757.4049398,32.61977506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 10:29:41,fastapi,12,Qwen/Qwen2.5-Coder-1.5B,3,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,0,623.3161422,29.73644972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 10:30:56,fastapi,12,Qwen/Qwen2.5-Coder-1.5B,4,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,0,617.9116934,31.10420895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 10:32:12,fastapi,12,Qwen/Qwen2.5-Coder-1.5B,5,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,0,621.8908402,30.49042678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 10:33:26,fastapi,12,Qwen/Qwen2.5-Coder-1.5B,6,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,0,620.637079,30.24507356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 10:34:39,fastapi,12,Qwen/Qwen2.5-Coder-1.5B,7,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,0,621.9671702,30.3680582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 10:35:55,fastapi,12,Qwen/Qwen2.5-Coder-1.5B,8,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,0,762.3857198,32.71549511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 10:37:08,fastapi,12,Qwen/Qwen2.5-Coder-1.5B,9,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,0,622.7631193,29.57083488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 10:38:23,fastapi,12,Qwen/Qwen2.5-Coder-1.5B,10,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,0,619.7143859,30.50538421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 10:44:51,fastapi,12,stabilityai/stablecode-3b,1,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,1710.854598,49.63427877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 10:46:30,fastapi,12,stabilityai/stablecode-3b,2,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,1713.215019,46.21882081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 10:48:14,fastapi,12,stabilityai/stablecode-3b,3,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,1721.991256,46.47494102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 10:49:58,fastapi,12,stabilityai/stablecode-3b,4,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,1727.207786,47.31473637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 10:51:43,fastapi,12,stabilityai/stablecode-3b,5,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,1723.148254,46.89988136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 10:53:26,fastapi,12,stabilityai/stablecode-3b,6,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,1719.903205,46.16137552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 10:55:11,fastapi,12,stabilityai/stablecode-3b,7,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,1740.043037,47.84694719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 10:55:57,fastapi,12,deepseek-ai/deepseek-coder-6.7b-instruct,1,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,2978.161428,66.59660459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 10:57:02,fastapi,12,stabilityai/stablecode-3b,8,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,1733.128676,47.53896236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 10:57:50,fastapi,12,deepseek-ai/deepseek-coder-6.7b-instruct,2,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,3003.231872,57.15237021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 10:58:59,fastapi,12,stabilityai/stablecode-3b,9,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,1789.368982,48.14716744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 10:59:44,fastapi,12,deepseek-ai/deepseek-coder-6.7b-instruct,3,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,2991.449198,58.58225131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 11:00:44,fastapi,12,stabilityai/stablecode-3b,10,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,1712.134725,47.94079089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 11:01:41,fastapi,12,deepseek-ai/deepseek-coder-6.7b-instruct,4,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,2995.140212,58.61473036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 11:03:41,fastapi,12,deepseek-ai/deepseek-coder-6.7b-instruct,5,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,2999.434156,57.62224388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 11:05:34,fastapi,12,deepseek-ai/deepseek-coder-6.7b-instruct,6,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,3010.2941,55.20706367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 11:07:25,fastapi,12,deepseek-ai/deepseek-coder-6.7b-instruct,7,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,2999.513249,54.78342009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 11:09:14,fastapi,12,deepseek-ai/deepseek-coder-6.7b-instruct,8,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,2983.211241,53.17423487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 11:11:04,fastapi,12,deepseek-ai/deepseek-coder-6.7b-instruct,9,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,2992.500975,54.55468249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 11:12:54,fastapi,12,deepseek-ai/deepseek-coder-6.7b-instruct,10,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,3000.107661,53.63907218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 11:32:08,fastapi,12,bigcode/starcoder2-7b,1,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,0,3404.059786,60.90053916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 11:33:53,fastapi,12,bigcode/starcoder2-7b,2,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,0,3738.403479,53.34355879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 11:35:31,fastapi,12,bigcode/starcoder2-7b,3,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,0,3386.572177,48.6828177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 11:37:18,fastapi,12,bigcode/starcoder2-7b,4,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,0,3363.896197,48.95415974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 11:39:11,fastapi,12,bigcode/starcoder2-7b,5,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,0,3423.221215,48.19389033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 11:40:58,fastapi,12,bigcode/starcoder2-7b,6,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,0,3386.403958,47.98789382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 11:42:44,fastapi,12,bigcode/starcoder2-7b,7,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,0,3734.078846,53.74084997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 11:44:23,fastapi,12,bigcode/starcoder2-7b,8,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,0,3414.513104,49.35368776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 11:46:05,fastapi,12,bigcode/starcoder2-7b,9,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,0,3380.892712,49.95078182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 11:47:46,fastapi,12,bigcode/starcoder2-7b,10,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,0,3400.57537,50.3190136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 11:47:54,fastapi,12,codellama/CodeLlama-13b-Instruct-hf,1,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,5618.999396,97.4188621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 11:50:07,fastapi,12,codellama/CodeLlama-13b-Instruct-hf,2,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,5651.698455,70.36567163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 11:52:15,fastapi,12,codellama/CodeLlama-13b-Instruct-hf,3,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,5612.106976,67.58467174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 11:54:18,fastapi,12,codellama/CodeLlama-13b-Instruct-hf,4,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,5644.71397,67.62873197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 11:56:21,fastapi,12,codellama/CodeLlama-13b-Instruct-hf,5,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,5651.149586,68.62811375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 11:58:36,fastapi,12,codellama/CodeLlama-13b-Instruct-hf,6,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,5630.208206,68.11391544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 12:00:42,fastapi,12,codellama/CodeLlama-13b-Instruct-hf,7,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,5651.688574,67.8559804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 12:02:47,fastapi,12,codellama/CodeLlama-13b-Instruct-hf,8,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,5645.109928,68.42168188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 12:04:52,fastapi,12,codellama/CodeLlama-13b-Instruct-hf,9,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,5639.123673,67.59883952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 12:06:59,fastapi,12,codellama/CodeLlama-13b-Instruct-hf,10,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,5635.938016,68.42638969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 12:18:14,fastapi,12,bigcode/starcoder2-15b,1,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,6765.480076,106.9418874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 12:20:40,fastapi,12,bigcode/starcoder2-15b,2,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,6843.553113,92.73514366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 12:23:14,fastapi,12,bigcode/starcoder2-15b,3,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,6807.348197,96.23474193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 12:25:49,fastapi,12,bigcode/starcoder2-15b,4,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,6863.921825,95.7608285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 12:28:23,fastapi,12,bigcode/starcoder2-15b,5,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,6805.958154,95.90976095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 12:30:57,fastapi,12,bigcode/starcoder2-15b,6,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,6802.064715,96.04483771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 12:33:34,fastapi,12,bigcode/starcoder2-15b,7,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,6807.014588,97.52269197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 12:36:09,fastapi,12,bigcode/starcoder2-15b,8,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,6888.150976,96.24638486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 12:38:45,fastapi,12,bigcode/starcoder2-15b,9,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,6802.022661,98.30007529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 12:41:16,fastapi,12,bigcode/starcoder2-15b,10,tests/test_security_http_bearer_optional.py,tests/test_security_http_bearer_optional.py,1,0,1,6811.091517,95.54166293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 16:52:24,fastapi,13,Qwen/Qwen2.5-Coder-1.5B,1,tests/test_additional_responses_router.py,,0,0,0,1647.45251,95.38247037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 16:54:00,fastapi,13,Qwen/Qwen2.5-Coder-1.5B,2,tests/test_additional_responses_router.py,,0,0,0,1580.716602,45.12054777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 16:55:34,fastapi,13,Qwen/Qwen2.5-Coder-1.5B,3,tests/test_additional_responses_router.py,,0,0,0,1540.216885,44.93899822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 16:57:19,fastapi,13,Qwen/Qwen2.5-Coder-1.5B,4,tests/test_additional_responses_router.py,,0,0,0,1786.736687,49.96353817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 16:58:58,fastapi,13,Qwen/Qwen2.5-Coder-1.5B,5,tests/test_additional_responses_router.py,,0,0,0,1775.13524,49.86224437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 17:00:29,fastapi,13,Qwen/Qwen2.5-Coder-1.5B,6,tests/test_additional_responses_router.py,,0,0,0,1564.182333,43.76186514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 17:01:59,fastapi,13,Qwen/Qwen2.5-Coder-1.5B,7,tests/test_additional_responses_router.py,,0,0,0,1583.661627,43.84918284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 17:02:58,fastapi,13,stabilityai/stablecode-3b,1,tests/test_additional_responses_router.py,,0,0,0,1796.126179,58.50698376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 17:03:43,fastapi,13,Qwen/Qwen2.5-Coder-1.5B,8,tests/test_additional_responses_router.py,,0,0,0,1558.11697,47.98825788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 17:04:40,fastapi,13,stabilityai/stablecode-3b,2,tests/test_additional_responses_router.py,,0,0,0,1821.183947,52.51679516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 17:05:20,fastapi,13,Qwen/Qwen2.5-Coder-1.5B,9,tests/test_additional_responses_router.py,,0,0,0,1570.83732,48.32866359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 17:06:23,fastapi,13,stabilityai/stablecode-3b,3,tests/test_additional_responses_router.py,,0,0,0,1839.440019,53.76655865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 17:06:58,fastapi,13,Qwen/Qwen2.5-Coder-1.5B,10,tests/test_additional_responses_router.py,,0,0,0,1584.547638,47.21296334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 17:08:05,fastapi,13,stabilityai/stablecode-3b,4,tests/test_additional_responses_router.py,,0,0,0,1801.874675,49.77164221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 17:09:41,fastapi,13,stabilityai/stablecode-3b,5,tests/test_additional_responses_router.py,,0,0,0,1779.766889,47.17642236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 17:11:18,fastapi,13,stabilityai/stablecode-3b,6,tests/test_additional_responses_router.py,,0,0,0,1794.541785,48.19480109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 17:13:05,fastapi,13,stabilityai/stablecode-3b,7,tests/test_additional_responses_router.py,,0,0,0,1808.137176,47.79809713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 17:14:42,fastapi,13,stabilityai/stablecode-3b,8,tests/test_additional_responses_router.py,,0,0,0,1783.45054,47.56778836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 17:16:09,fastapi,13,stabilityai/stablecode-3b,9,tests/test_additional_responses_router.py,,0,0,0,1772.349989,42.91256952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 17:17:40,fastapi,13,stabilityai/stablecode-3b,10,tests/test_additional_responses_router.py,,0,0,0,1764.391583,43.54609799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 17:22:02,fastapi,13,deepseek-ai/deepseek-coder-6.7b-instruct,1,tests/test_additional_responses_router.py,,0,0,0,3294.542299,67.52022958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 17:23:43,fastapi,13,deepseek-ai/deepseek-coder-6.7b-instruct,2,tests/test_additional_responses_router.py,,0,0,0,3007.864143,52.79221177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 17:25:24,fastapi,13,deepseek-ai/deepseek-coder-6.7b-instruct,3,tests/test_additional_responses_router.py,,0,0,0,3009.74466,53.7371707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 17:27:17,fastapi,13,deepseek-ai/deepseek-coder-6.7b-instruct,4,tests/test_additional_responses_router.py,,0,0,0,3001.665148,53.48119664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 17:29:06,fastapi,13,deepseek-ai/deepseek-coder-6.7b-instruct,5,tests/test_additional_responses_router.py,,0,0,0,3309.236402,59.24790168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05 17:30:50,fastapi,13,deepseek-ai/deepseek-coder-6.7b-instruct,6,tests/test_additional_responses_router.py,,0,0,0,3294.772765,57.84721398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
